id,obs_id,choice,chosen_alt,av_alt1,av_alt2,av_alt3,tt1,tt2,tt3,tc1,tc2,tc3,age,sex,edu,inchh,urb,sclass
84,687,1,alt1,1,1,1,35,31,23,3,5,6,3,1,6,3,1,2
84,688,3,alt3,1,1,1,27,23,31,5,6,3,3,1,6,3,1,2
84,689,1,alt1,1,1,1,35,31,27,3,4,6,3,1,6,3,1,2
84,690,3,alt3,1,1,1,23,27,31,6,4,3,3,1,6,3,1,2
85,691,1,alt1,1,1,1,23,27,35,6,4,3,2,1,5,2,1,2
85,692,1,alt1,1,1,1,27,35,23,5,4,6,2,1,5,2,1,2
85,693,2,alt2,1,1,1,35,23,31,3,5,4,2,1,5,2,1,2
85,694,2,alt2,1,1,1,27,23,35,4,5,3,2,1,5,2,1,2
85,695,2,alt2,1,1,1,35,27,31,3,6,5,2,1,5,2,1,2
85,696,1,alt1,1,1,1,23,27,35,6,5,3,2,1,5,2,1,2
85,697,1,alt1,1,1,1,35,31,23,3,5,6,2,1,5,2,1,2
85,698,3,alt3,1,1,1,27,23,31,5,6,3,2,1,5,2,1,2
85,699,2,alt2,1,1,1,35,31,27,3,4,6,2,1,5,2,1,2
85,700,3,alt3,1,1,1,23,27,31,6,4,3,2,1,5,2,1,2
86,701,2,alt2,1,1,1,23,27,35,6,4,3,3,1,2,2,2,4
86,702,1,alt1,1,1,1,27,35,23,5,4,6,3,1,2,2,2,4
86,703,2,alt2,1,1,1,35,23,31,3,5,4,3,1,2,2,2,4
86,704,1,alt1,1,1,1,27,23,35,4,5,3,3,1,2,2,2,4
86,705,2,alt2,1,1,1,35,27,31,3,6,5,3,1,2,2,2,4
86,706,2,alt2,1,1,1,23,27,35,6,5,3,3,1,2,2,2,4
86,707,1,alt1,1,1,1,35,31,23,3,5,6,3,1,2,2,2,4
86,708,3,alt3,1,1,1,27,23,31,5,6,3,3,1,2,2,2,4
86,709,1,alt1,1,1,1,35,31,27,3,4,6,3,1,2,2,2,4
86,710,2,alt2,1,1,1,23,27,31,6,4,3,3,1,2,2,2,4
87,711,1,alt1,1,1,1,23,27,35,6,4,3,2,1,6,2,1,2
87,712,3,alt3,1,1,1,27,35,23,5,4,6,2,1,6,2,1,2
87,713,2,alt2,1,1,1,35,23,31,3,5,4,2,1,6,2,1,2
87,714,2,alt2,1,1,1,27,23,35,4,5,3,2,1,6,2,1,2
87,715,2,alt2,1,1,1,35,27,31,3,6,5,2,1,6,2,1,2
87,716,1,alt1,1,1,1,23,27,35,6,5,3,2,1,6,2,1,2
87,717,3,alt3,1,1,1,35,31,23,3,5,6,2,1,6,2,1,2
87,718,2,alt2,1,1,1,27,23,31,5,6,3,2,1,6,2,1,2
87,719,3,alt3,1,1,1,35,31,27,3,4,6,2,1,6,2,1,2
87,720,1,alt1,1,1,1,23,27,31,6,4,3,2,1,6,2,1,2
88,721,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,1,1,2
88,722,1,alt1,1,1,1,27,35,23,5,4,6,2,2,6,1,1,2
88,723,1,alt1,1,1,1,35,23,31,3,5,4,2,2,6,1,1,2
88,724,2,alt2,1,1,1,27,23,35,4,5,3,2,2,6,1,1,2
88,725,2,alt2,1,1,1,35,27,31,3,6,5,2,2,6,1,1,2
88,726,2,alt2,1,1,1,23,27,35,6,5,3,2,2,6,1,1,2
88,727,3,alt3,1,1,1,35,31,23,3,5,6,2,2,6,1,1,2
88,728,2,alt2,1,1,1,27,23,31,5,6,3,2,2,6,1,1,2
88,729,3,alt3,1,1,1,35,31,27,3,4,6,2,2,6,1,1,2
88,730,2,alt2,1,1,1,23,27,31,6,4,3,2,2,6,1,1,2
89,731,2,alt2,1,1,1,23,27,35,6,4,3,2,2,4,1,4,3
89,732,1,alt1,1,1,1,27,35,23,5,4,6,2,2,4,1,4,3
89,733,3,alt3,1,1,1,35,23,31,3,5,4,2,2,4,1,4,3
89,734,1,alt1,1,1,1,27,23,35,4,5,3,2,2,4,1,4,3
89,735,3,alt3,1,1,1,35,27,31,3,6,5,2,2,4,1,4,3
89,736,2,alt2,1,1,1,23,27,35,6,5,3,2,2,4,1,4,3
89,737,2,alt2,1,1,1,35,31,23,3,5,6,2,2,4,1,4,3
89,738,1,alt1,1,1,1,27,23,31,5,6,3,2,2,4,1,4,3
89,739,2,alt2,1,1,1,35,31,27,3,4,6,2,2,4,1,4,3
89,740,2,alt2,1,1,1,23,27,31,6,4,3,2,2,4,1,4,3
90,741,2,alt2,1,1,1,23,27,35,6,4,3,2,1,5,2,2,4
90,742,1,alt1,1,1,1,27,35,23,5,4,6,2,1,5,2,2,4
90,743,2,alt2,1,1,1,35,23,31,3,5,4,2,1,5,2,2,4
90,744,1,alt1,1,1,1,27,23,35,4,5,3,2,1,5,2,2,4
90,745,3,alt3,1,1,1,35,27,31,3,6,5,2,1,5,2,2,4
90,746,2,alt2,1,1,1,23,27,35,6,5,3,2,1,5,2,2,4
90,747,2,alt2,1,1,1,35,31,23,3,5,6,2,1,5,2,2,4
90,748,1,alt1,1,1,1,27,23,31,5,6,3,2,1,5,2,2,4
90,749,2,alt2,1,1,1,35,31,27,3,4,6,2,1,5,2,2,4
90,750,2,alt2,1,1,1,23,27,31,6,4,3,2,1,5,2,2,4
91,751,2,alt2,1,1,1,23,27,35,6,4,3,2,1,5,1,2,2
91,752,1,alt1,1,1,1,27,35,23,5,4,6,2,1,5,1,2,2
91,753,2,alt2,1,1,1,35,23,31,3,5,4,2,1,5,1,2,2
91,754,1,alt1,1,1,1,27,23,35,4,5,3,2,1,5,1,2,2
91,755,3,alt3,1,1,1,35,27,31,3,6,5,2,1,5,1,2,2
91,756,2,alt2,1,1,1,23,27,35,6,5,3,2,1,5,1,2,2
91,757,2,alt2,1,1,1,35,31,23,3,5,6,2,1,5,1,2,2
91,758,1,alt1,1,1,1,27,23,31,5,6,3,2,1,5,1,2,2
91,759,1,alt1,1,1,1,35,31,27,3,4,6,2,1,5,1,2,2
91,760,2,alt2,1,1,1,23,27,31,6,4,3,2,1,5,1,2,2
92,761,2,alt2,1,1,1,23,27,35,6,4,3,1,1,6,3,4,1
92,762,3,alt3,1,1,1,27,35,23,5,4,6,1,1,6,3,4,1
92,763,2,alt2,1,1,1,35,23,31,3,5,4,1,1,6,3,4,1
92,764,1,alt1,1,1,1,27,23,35,4,5,3,1,1,6,3,4,1
92,765,2,alt2,1,1,1,35,27,31,3,6,5,1,1,6,3,4,1
92,766,1,alt1,1,1,1,23,27,35,6,5,3,1,1,6,3,4,1
92,767,3,alt3,1,1,1,35,31,23,3,5,6,1,1,6,3,4,1
92,768,1,alt1,1,1,1,27,23,31,5,6,3,1,1,6,3,4,1
92,769,2,alt2,1,1,1,35,31,27,3,4,6,1,1,6,3,4,1
92,770,2,alt2,1,1,1,23,27,31,6,4,3,1,1,6,3,4,1
93,771,2,alt2,1,1,1,23,27,35,6,4,3,3,2,6,4,2,3
93,772,2,alt2,1,1,1,27,35,23,5,4,6,3,2,6,4,2,3
93,773,1,alt1,1,1,1,35,23,31,3,5,4,3,2,6,4,2,3
93,774,3,alt3,1,1,1,27,23,35,4,5,3,3,2,6,4,2,3
93,775,1,alt1,1,1,1,35,27,31,3,6,5,3,2,6,4,2,3
93,776,3,alt3,1,1,1,23,27,35,6,5,3,3,2,6,4,2,3
93,777,1,alt1,1,1,1,35,31,23,3,5,6,3,2,6,4,2,3
93,778,3,alt3,1,1,1,27,23,31,5,6,3,3,2,6,4,2,3
93,779,1,alt1,1,1,1,35,31,27,3,4,6,3,2,6,4,2,3
93,780,3,alt3,1,1,1,23,27,31,6,4,3,3,2,6,4,2,3
94,781,2,alt2,1,1,1,23,27,35,6,4,3,2,1,2,1,2,4
94,782,1,alt1,1,1,1,27,35,23,5,4,6,2,1,2,1,2,4
94,783,2,alt2,1,1,1,35,23,31,3,5,4,2,1,2,1,2,4
94,784,2,alt2,1,1,1,27,23,35,4,5,3,2,1,2,1,2,4
94,785,2,alt2,1,1,1,35,27,31,3,6,5,2,1,2,1,2,4
94,786,1,alt1,1,1,1,23,27,35,6,5,3,2,1,2,1,2,4
94,787,2,alt2,1,1,1,35,31,23,3,5,6,2,1,2,1,2,4
94,788,1,alt1,1,1,1,27,23,31,5,6,3,2,1,2,1,2,4
94,789,2,alt2,1,1,1,35,31,27,3,4,6,2,1,2,1,2,4
94,790,2,alt2,1,1,1,23,27,31,6,4,3,2,1,2,1,2,4
95,791,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,4,2,2
95,792,1,alt1,1,1,1,27,35,23,5,4,6,2,2,6,4,2,2
95,793,2,alt2,1,1,1,35,23,31,3,5,4,2,2,6,4,2,2
95,794,1,alt1,1,1,1,27,23,35,4,5,3,2,2,6,4,2,2
95,795,3,alt3,1,1,1,35,27,31,3,6,5,2,2,6,4,2,2
95,796,3,alt3,1,1,1,23,27,35,6,5,3,2,2,6,4,2,2
95,797,1,alt1,1,1,1,35,31,23,3,5,6,2,2,6,4,2,2
95,798,3,alt3,1,1,1,27,23,31,5,6,3,2,2,6,4,2,2
95,799,1,alt1,1,1,1,35,31,27,3,4,6,2,2,6,4,2,2
95,800,2,alt2,1,1,1,23,27,31,6,4,3,2,2,6,4,2,2
96,801,1,alt1,1,1,1,23,27,35,6,4,3,3,1,6,4,4,1
96,802,1,alt1,1,1,1,27,35,23,5,4,6,3,1,6,4,4,1
96,803,2,alt2,1,1,1,35,23,31,3,5,4,3,1,6,4,4,1
96,804,2,alt2,1,1,1,27,23,35,4,5,3,3,1,6,4,4,1
96,805,2,alt2,1,1,1,35,27,31,3,6,5,3,1,6,4,4,1
96,806,1,alt1,1,1,1,23,27,35,6,5,3,3,1,6,4,4,1
96,807,3,alt3,1,1,1,35,31,23,3,5,6,3,1,6,4,4,1
96,808,2,alt2,1,1,1,27,23,31,5,6,3,3,1,6,4,4,1
96,809,3,alt3,1,1,1,35,31,27,3,4,6,3,1,6,4,4,1
96,810,1,alt1,1,1,1,23,27,31,6,4,3,3,1,6,4,4,1
97,811,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,2,2,2
97,812,1,alt1,1,1,1,27,35,23,5,4,6,2,2,6,2,2,2
97,813,2,alt2,1,1,1,35,23,31,3,5,4,2,2,6,2,2,2
97,814,1,alt1,1,1,1,27,23,35,4,5,3,2,2,6,2,2,2
97,815,3,alt3,1,1,1,35,27,31,3,6,5,2,2,6,2,2,2
97,816,2,alt2,1,1,1,23,27,35,6,5,3,2,2,6,2,2,2
97,817,2,alt2,1,1,1,35,31,23,3,5,6,2,2,6,2,2,2
97,818,1,alt1,1,1,1,27,23,31,5,6,3,2,2,6,2,2,2
97,819,2,alt2,1,1,1,35,31,27,3,4,6,2,2,6,2,2,2
97,820,2,alt2,1,1,1,23,27,31,6,4,3,2,2,6,2,2,2
99,821,2,alt2,1,1,1,23,27,35,6,4,3,3,1,6,2,2,1
99,822,2,alt2,1,1,1,27,35,23,5,4,6,3,1,6,2,2,1
99,823,3,alt3,1,1,1,35,23,31,3,5,4,3,1,6,2,2,1
99,824,1,alt1,1,1,1,27,23,35,4,5,3,3,1,6,2,2,1
99,825,1,alt1,1,1,1,35,27,31,3,6,5,3,1,6,2,2,1
99,826,2,alt2,1,1,1,23,27,35,6,5,3,3,1,6,2,2,1
99,827,2,alt2,1,1,1,35,31,23,3,5,6,3,1,6,2,2,1
99,828,3,alt3,1,1,1,27,23,31,5,6,3,3,1,6,2,2,1
99,829,2,alt2,1,1,1,35,31,27,3,4,6,3,1,6,2,2,1
99,830,2,alt2,1,1,1,23,27,31,6,4,3,3,1,6,2,2,1
100,831,3,alt3,1,1,1,23,27,35,6,4,3,2,2,6,2,4,2
100,832,2,alt2,1,1,1,27,35,23,5,4,6,2,2,6,2,4,2
100,833,1,alt1,1,1,1,35,23,31,3,5,4,2,2,6,2,4,2
100,834,3,alt3,1,1,1,27,23,35,4,5,3,2,2,6,2,4,2
100,835,1,alt1,1,1,1,35,27,31,3,6,5,2,2,6,2,4,2
100,836,3,alt3,1,1,1,23,27,35,6,5,3,2,2,6,2,4,2
100,837,1,alt1,1,1,1,35,31,23,3,5,6,2,2,6,2,4,2
100,838,3,alt3,1,1,1,27,23,31,5,6,3,2,2,6,2,4,2
100,839,1,alt1,1,1,1,35,31,27,3,4,6,2,2,6,2,4,2
100,840,3,alt3,1,1,1,23,27,31,6,4,3,2,2,6,2,4,2
101,841,3,alt3,1,1,1,23,27,35,6,4,3,1,1,4,4,2,4
101,842,2,alt2,1,1,1,27,35,23,5,4,6,1,1,4,4,2,4
101,843,1,alt1,1,1,1,35,23,31,3,5,4,1,1,4,4,2,4
101,844,3,alt3,1,1,1,27,23,35,4,5,3,1,1,4,4,2,4
101,845,1,alt1,1,1,1,35,27,31,3,6,5,1,1,4,4,2,4
101,846,3,alt3,1,1,1,23,27,35,6,5,3,1,1,4,4,2,4
101,847,1,alt1,1,1,1,35,31,23,3,5,6,1,1,4,4,2,4
101,848,3,alt3,1,1,1,27,23,31,5,6,3,1,1,4,4,2,4
101,849,1,alt1,1,1,1,35,31,27,3,4,6,1,1,4,4,2,4
101,850,3,alt3,1,1,1,23,27,31,6,4,3,1,1,4,4,2,4
103,851,3,alt3,1,1,1,23,27,35,6,4,3,3,2,6,2,4,2
103,852,2,alt2,1,1,1,27,35,23,5,4,6,3,2,6,2,4,2
103,853,1,alt1,1,1,1,35,23,31,3,5,4,3,2,6,2,4,2
103,854,3,alt3,1,1,1,27,23,35,4,5,3,3,2,6,2,4,2
103,855,1,alt1,1,1,1,35,27,31,3,6,5,3,2,6,2,4,2
103,856,3,alt3,1,1,1,23,27,35,6,5,3,3,2,6,2,4,2
103,857,1,alt1,1,1,1,35,31,23,3,5,6,3,2,6,2,4,2
103,858,3,alt3,1,1,1,27,23,31,5,6,3,3,2,6,2,4,2
103,859,1,alt1,1,1,1,35,31,27,3,4,6,3,2,6,2,4,2
103,860,3,alt3,1,1,1,23,27,31,6,4,3,3,2,6,2,4,2
105,861,3,alt3,1,1,1,23,27,35,6,4,3,2,1,4,2,1,2
105,862,1,alt1,1,1,1,27,35,23,5,4,6,2,1,4,2,1,2
105,863,2,alt2,1,1,1,35,23,31,3,5,4,2,1,4,2,1,2
105,864,2,alt2,1,1,1,27,23,35,4,5,3,2,1,4,2,1,2
105,865,1,alt1,1,1,1,35,27,31,3,6,5,2,1,4,2,1,2
105,866,2,alt2,1,1,1,23,27,35,6,5,3,2,1,4,2,1,2
105,867,3,alt3,1,1,1,35,31,23,3,5,6,2,1,4,2,1,2
105,868,1,alt1,1,1,1,27,23,31,5,6,3,2,1,4,2,1,2
105,869,2,alt2,1,1,1,35,31,27,3,4,6,2,1,4,2,1,2
105,870,2,alt2,1,1,1,23,27,31,6,4,3,2,1,4,2,1,2
106,871,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,4,2,2
106,872,1,alt1,1,1,1,27,35,23,5,4,6,2,2,6,4,2,2
106,873,2,alt2,1,1,1,35,23,31,3,5,4,2,2,6,4,2,2
106,874,1,alt1,1,1,1,27,23,35,4,5,3,2,2,6,4,2,2
106,875,2,alt2,1,1,1,35,27,31,3,6,5,2,2,6,4,2,2
106,876,1,alt1,1,1,1,23,27,35,6,5,3,2,2,6,4,2,2
106,877,3,alt3,1,1,1,35,31,23,3,5,6,2,2,6,4,2,2
106,878,1,alt1,1,1,1,27,23,31,5,6,3,2,2,6,4,2,2
106,879,2,alt2,1,1,1,35,31,27,3,4,6,2,2,6,4,2,2
106,880,2,alt2,1,1,1,23,27,31,6,4,3,2,2,6,4,2,2
