id,obs_id,choice,chosen_alt,av_1,av_2,av_3,xt_main1,xt_main2,xt_main3,xcosts1,xcosts2,xcosts3,xt_delay1,xt_delay2,xt_egr1,xt_egr2,xt_egr3,xt_acc2,xt_transf2,xt_transf3,xt_park1,xt_next3,xc_park1,xc_park3,mode2,mode3,ivt_pv,ivt_pt,ivt_pv_pt,ovt_pv,ovt_pt,ovt_pv_pt,tc_pv,tc_pt,tc_pv_pt,tra_pv,tra_pt,tra_pv_pt,rel_pv,rel_pt,cset_nr,purp,flex,with,weath,bag,time
30147,30307,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,1,2,1,1,2
30147,30307,3,pv_pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,1,2,1,1,2
30147,30308,3,pv_pt,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,3,1,1,2,1,1,2
30147,30308,1,pv,1,1,0,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,3,1,1,2,1,1,2
30147,30310,2,pt,1,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,4,1,1,4,1,1
30147,30310,1,pv,1,0,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,4,1,1,4,1,1
30147,30311,1,pv,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,5,4,1,1,4,1,1
30147,30311,2,pt,0,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,5,4,1,1,4,1,1
30147,30312,1,pv,1,1,1,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,6,4,1,1,4,1,1
30147,30312,2,pt,0,1,1,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,6,4,1,1,4,1,1
30147,30314,2,pt,1,1,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,7,2,1,2,4,2,2
30147,30314,1,pv,1,0,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,7,2,1,2,4,2,2
30147,30315,2,pt,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,2,1,2,4,2,2
30147,30315,1,pv,1,0,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,2,1,2,4,2,2
30147,30316,2,pt,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,9,2,1,2,4,2,2
30147,30316,3,pv_pt,1,0,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,9,2,1,2,4,2,2
30290,30378,1,pv,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,1,2,2,1,4,2,1
30290,30378,2,pt,0,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,1,2,2,1,4,2,1
30290,30379,1,pv,1,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,2,2,2,1,4,2,1
30290,30379,2,pt,0,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,2,2,2,1,4,2,1
30290,30380,1,pv,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,3,2,2,1,4,2,1
30290,30380,3,pv_pt,0,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,3,2,2,1,4,2,1
30290,30382,2,pt,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,4,1,1,2,1,1,2
30290,30382,1,pv,1,0,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,4,1,1,2,1,1,2
30290,30383,1,pv,1,1,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,5,1,1,2,1,1,2
30290,30383,2,pt,0,1,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,5,1,1,2,1,1,2
30290,30385,1,pv,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,6,1,1,2,1,1,2
30290,30385,2,pt,0,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,6,1,1,2,1,1,2
30290,30389,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,7,4,1,2,4,1,2
30290,30389,3,pv_pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,7,4,1,2,4,1,2
30290,30391,1,pv,1,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,8,4,1,2,4,1,2
30290,30391,3,pv_pt,0,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,8,4,1,2,4,1,2
30290,30394,1,pv,1,1,1,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,9,4,1,2,4,1,2
30290,30394,3,pv_pt,0,1,1,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,9,4,1,2,4,1,2
30333,30594,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,1,1,1,1,2,2,1
30333,30594,2,pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,1,1,1,1,2,2,1
30333,30595,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,1,1,2,2,1
30333,30595,2,pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,1,1,2,2,1
30333,30598,1,pv,1,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,3,1,1,1,2,2,1
30333,30598,2,pt,0,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,3,1,1,1,2,2,1
30333,30600,2,pt,1,1,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,4,4,1,2,1,1,1
30333,30600,1,pv,1,0,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,4,4,1,2,1,1,1
30333,30601,1,pv,1,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,5,4,1,2,1,1,1
30333,30601,3,pv_pt,0,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,5,4,1,2,1,1,1
30333,30602,2,pt,1,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,6,4,1,2,1,1,1
30333,30602,1,pv,1,0,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,6,4,1,2,1,1,1
30333,30605,1,pv,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,7,3,1,1,3,1,2
30333,30605,3,pv_pt,0,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,7,3,1,1,3,1,2
30333,30606,2,pt,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,3,1,1,3,1,2
30333,30606,3,pv_pt,1,0,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,3,1,1,3,1,2
30333,30607,3,pv_pt,1,1,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,9,3,1,1,3,1,2
30333,30607,1,pv,1,1,0,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,9,3,1,1,3,1,2
30358,30403,1,pv,1,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,1,2,1,1,1,1
30358,30403,3,pv_pt,0,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,1,2,1,1,1,1
30358,30404,1,pv,1,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,1,2,1,1,1,1
30358,30404,3,pv_pt,0,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,1,2,1,1,1,1
30358,30405,1,pv,1,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,3,1,2,1,1,1,1
30358,30405,3,pv_pt,0,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,3,1,2,1,1,1,1
30358,30407,1,pv,1,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,4,1,1,1,2,2,1
30358,30407,3,pv_pt,0,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,4,1,1,1,2,2,1
30358,30408,1,pv,1,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,5,1,1,1,2,2,1
30358,30408,2,pt,0,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,5,1,1,1,2,2,1
30358,30409,1,pv,1,1,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,6,1,1,1,2,2,1
30358,30409,2,pt,0,1,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,6,1,1,1,2,2,1
30358,30411,1,pv,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,7,3,1,1,2,1,2
30358,30411,3,pv_pt,0,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,7,3,1,1,2,1,2
30358,30412,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,8,3,1,1,2,1,2
30358,30412,3,pv_pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,8,3,1,1,2,1,2
30358,30413,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,9,3,1,1,2,1,2
30358,30413,3,pv_pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,9,3,1,1,2,1,2
30361,30426,3,pv_pt,1,1,1,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,1,2,1,2,4,2,2
30361,30426,2,pt,1,1,0,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,1,2,1,2,4,2,2
30361,30428,2,pt,1,1,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,2,2,1,2,4,2,2
30361,30428,1,pv,1,0,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,2,2,1,2,4,2,2
30361,30430,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,3,2,1,2,4,2,2
30361,30430,3,pv_pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,3,2,1,2,4,2,2
30361,30433,1,pv,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,4,2,1,2,1,2,1
30361,30433,2,pt,0,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,4,2,1,2,1,2,1
30361,30434,3,pv_pt,1,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,5,2,1,2,1,2,1
30361,30434,1,pv,1,1,0,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,5,2,1,2,1,2,1
30361,30435,2,pt,1,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,2,1,2,1,2,1
30361,30435,1,pv,1,0,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,2,1,2,1,2,1
30361,30437,1,pv,1,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,7,2,2,1,4,2,1
30361,30437,2,pt,0,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,7,2,2,1,4,2,1
30361,30438,2,pt,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,8,2,2,1,4,2,1
30361,30438,1,pv,1,0,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,8,2,2,1,4,2,1
30361,30439,1,pv,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,9,2,2,1,4,2,1
30361,30439,2,pt,0,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,9,2,2,1,4,2,1
30374,30469,2,pt,1,1,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,1,2,2,2,2,1,2
30374,30469,1,pv,1,0,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,1,2,2,2,2,1,2
30374,30470,3,pv_pt,1,1,1,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,2,2,2,2,2,1,2
30374,30470,2,pt,1,1,0,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,2,2,2,2,2,1,2
30374,30471,2,pt,1,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,3,2,2,2,2,1,2
30374,30471,3,pv_pt,1,0,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,3,2,2,2,2,1,2
30374,30473,3,pv_pt,1,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,3,1,1,2,1,2
30374,30473,2,pt,1,1,0,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,3,1,1,2,1,2
30374,30474,1,pv,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,5,3,1,1,2,1,2
30374,30474,3,pv_pt,0,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,5,3,1,1,2,1,2
30374,30475,1,pv,1,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,3,1,1,2,1,2
30374,30475,2,pt,0,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,3,1,1,2,1,2
30374,30477,1,pv,1,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,7,4,2,1,3,2,2
30374,30477,2,pt,0,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,7,4,2,1,3,2,2
30374,30478,3,pv_pt,1,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,8,4,2,1,3,2,2
30374,30478,2,pt,1,1,0,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,8,4,2,1,3,2,2
30374,30479,3,pv_pt,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,4,2,1,3,2,2
30374,30479,1,pv,1,1,0,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,4,2,1,3,2,2
30519,30677,3,pv_pt,1,1,1,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,1,4,1,2,4,1,2
30519,30677,1,pv,1,1,0,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,1,4,1,2,4,1,2
30519,30678,2,pt,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,2,4,1,2,4,1,2
30519,30678,3,pv_pt,1,0,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,2,4,1,2,4,1,2
30519,30679,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,3,4,1,2,4,1,2
30519,30679,2,pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,3,4,1,2,4,1,2
30519,30681,2,pt,1,1,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,4,1,2,2,2,2,2
30519,30681,1,pv,1,0,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,4,1,2,2,2,2,2
30519,30682,1,pv,1,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,5,1,2,2,2,2,2
30519,30682,2,pt,0,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,5,1,2,2,2,2,2
30519,30683,1,pv,1,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,6,1,2,2,2,2,2
30519,30683,2,pt,0,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,6,1,2,2,2,2,2
30519,30686,3,pv_pt,1,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,7,1,1,1,3,2,1
30519,30686,1,pv,1,1,0,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,7,1,1,1,3,2,1
30519,30688,2,pt,1,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,8,1,1,1,3,2,1
30519,30688,3,pv_pt,1,0,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,8,1,1,1,3,2,1
30519,30691,2,pt,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,9,1,1,1,3,2,1
30519,30691,1,pv,1,0,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,9,1,1,1,3,2,1
30577,30637,2,pt,1,1,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,1,1,2,2,4,1,1
30577,30637,1,pv,1,0,1,25,20,25,6,4,6.0,10,20,12,2,2,2,10,15,5,5,10,2,3,3,25,20,30,17,4,2,16,4,8.0,0,10,15,10,20,1,1,2,2,4,1,1
30577,30638,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,2,1,2,2,4,1,1
30577,30638,3,pv_pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,2,1,2,2,4,1,1
30577,30639,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,3,1,2,2,4,1,1
30577,30639,3,pv_pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,3,1,2,2,4,1,1
30577,30641,1,pv,1,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,3,1,1,3,1,2
30577,30641,2,pt,0,1,1,30,20,23,4,0,3.0,20,20,12,2,12,2,0,15,10,5,0,0,1,1,30,20,28,22,4,12,4,0,3.0,0,0,15,20,20,4,3,1,1,3,1,2
